x1,x2
46.7408194609892,49.16439143106794
46.73335383713144,42.799745587028525
52.063904634682494,44.40165052686928
53.409457448131555,50.41219876467252
49.04830660958196,45.14192980744674
52.95327415346155,51.595872552095905
46.61419144243944,62.898546688271594
44.083707436671126,57.65375416171849
53.40750348686312,46.61127514737574
45.75077815267604,41.19595594009612
49.51643444064804,42.18404595651671
49.34928472816158,60.72574563886694
47.43066541331653,43.165606507922895
55.94508265553776,40.846835515717714
53.31065337260523,56.960011431723
55.516509410082605,65.96553783922431
47.60412881077355,53.21361379933772
60.303739624409936,50.283249624485535
50.29104359223,54.581638373512405
48.95938874821363,50.5268775307298
46.08373353831882,43.8711716849883
49.63994939209833,46.61803848970365
53.95831346981468,49.264989991857554
53.87317026714668,48.37584308245689
46.501372460037075,50.59790184207077
40.40614392350479,56.58697032817163
48.142795670021044,43.21709097688297
51.08229294790988,52.109603771176424
43.597853237518585,50.61335157997398
45.36534764210958,37.50297142563213
53.14814420961806,56.82070214986922
55.292122434247936,43.951526285794465
55.1876997212895,57.71054976283938
47.89906591452071,51.8364365670067
50.435235341190854,47.73846840375462
52.31051737131635,48.59662461566613
56.52739403577164,48.52525160853986
48.77305941998565,47.661493993440544
44.61127611035347,46.22862074990321
45.50792664325821,51.94289302265482
55.159222697343175,47.32335907023039
47.644808471908384,46.75361227466996
46.13105400448214,53.481937237283574
51.429326953624525,60.85471358748907
48.24243257979346,52.2230133411007
42.96669451575889,62.94781821009307
51.668310526434745,50.922756515985185
55.677828200902994,51.087164365898616
51.785077429825236,42.03503133234165
52.85445255346583,49.04658799618327
56.35777547497079,45.948737814928094
49.24107452482208,45.08756303230845
54.69141902987999,51.753150496367795
40.646040394870724,44.02058468982408
48.984773069785035,52.931820093775464
53.24354943794821,46.240153341305906
51.48060138532288,58.988432634247616
45.12063373511334,50.97192150788668
53.95515973521523,52.6141774401775
45.51372814257084,43.15098510210461
52.40504615868357,44.87906587835398
45.47841687447796,48.6159335005554
42.403150170229935,58.21007580068185
54.87559866708875,45.98162716015135
50.458803882677515,42.08048588257138
51.07046872065102,53.6381477181849
52.57523843153024,46.88115519652097
51.3834539966501,54.9813340972357
48.98903673783053,58.7478837159347
44.37255476350812,40.667316914634696
45.68004615160092,57.506668259777435
45.693578993358685,50.68267665541369
56.78120014285412,57.200586077247365
50.91671002869176,51.96658919697186
49.87937456444998,45.984105246598276
52.96550628984192,38.185337822290805
60.4619363784273,52.06899548725749
43.27774744482861,48.88267008814074
50.06296200390897,45.48046179267605
55.49388425993595,46.53547401102046
41.18479922318633,51.21669724661346
49.83623364892001,37.87879869863529
47.13168996559882,49.89316352825782
50.14878069747873,50.89790890969799
50.56758672625624,50.89947075576739
70.98430161872028,18.657346760470837
45.85502494538964,50.62612251323954
51.55625077271768,55.199523436980385
44.7114453552205,39.00597021689959
59.26139092254469,59.40578534720295
54.678391965737305,46.32704211600976
44.376789540810655,54.08883149600143
46.686881205270765,48.17523635228557
82.54362511614967,16.4042334037879
49.62777042116917,47.32382394219716
48.50496324767066,37.88060336685522
57.37678108474776,54.16764480804462
69.26365745327361,59.570156769333934
57.38947022370758,45.165119284353935
55.79055436750034,50.21905735989555
45.17538269709948,45.30332303090623
54.26216667398112,53.50586371155449
52.504585938121906,50.28506562448542
62.276500699554475,52.50547084969923
44.35146572671191,55.86736928742663
48.8293152152541,50.23218274078074
55.154997612479754,49.58924410803716
49.669601006763415,54.30236744179873
59.38397906279033,47.733859753363625
53.12059908526078,54.81939558397455
51.63066511121059,53.09577130502599
51.30527636089945,53.20421430633505
53.71632047011357,46.65927957230503
53.501549397044954,55.699392805645225
51.69248203747207,53.61190678913886
49.11526386252975,50.21801223186227
53.348362744150194,42.575510157750486
52.29590039614219,51.0057982793642
50.554612948549334,42.384065476081126
45.95753198553406,49.98198730454716
47.68291153593769,48.461108825234994
53.62883311949346,53.154058422773886
43.69558022832477,45.04303825271846
55.33337344794577,49.1993360221668
46.37128093423267,52.141535486038244
47.778533699619445,55.12031262905731
55.7141140725751,48.3982634590284
56.278780627867604,49.33683126808713
52.975785127184565,51.54910355113514
48.54153125103362,49.67124869463506
54.65640059558099,55.58647915794064
53.226879747925736,50.3223720740506
54.49799937716625,49.901811005366596
56.778189294024756,49.98312771294524
57.75575987761262,44.67443168462314
45.580712818994336,50.39317595158045
54.15167908272123,42.371718427149524
51.78556285755873,52.12728780892483
54.2882981160101,40.03132178714272
47.003036772779886,49.23765081809728
44.386389892188504,50.35026081556591
52.52023257758922,53.79577580151324
55.26576426666452,59.694644995291426
43.111653160214544,55.54091408368758
48.32107650354936,49.86242547474682
44.46737045629165,45.865598229800696
47.53499532670584,43.32987252540898
51.33525132934629,51.65990165284507
57.207843103289505,43.51584026022077
52.00855861049471,45.39663203460317
51.1710736626826,41.91844695781706
47.77248739299614,45.32280648977702
47.60625689168261,59.49940967447608
52.7989522396552,44.10480104420099
51.29861250860741,48.89373188207114
46.76713557878737,56.50870644699399
47.053176215278945,46.99316178024393
46.16326218555975,50.70858456819953
46.9800740664209,50.10635788368031
43.60211516632149,57.061102777077146
41.72571664067115,42.026484663666025
53.837173645764544,53.731267830136105
45.10813611192484,45.76821672504563
46.42824290986816,46.641883160309746
48.55670680539931,52.095095046830224
53.163909330531425,58.63481925616703
47.89677338617321,54.62316841456384
44.28514851084688,51.73244237948996
42.21685413238048,47.58628238908984
43.08600134517832,46.71552860514302
56.388324478942124,46.490041560966226
52.04126377857236,46.78225083841269
58.77397090992182,58.1233922923478
40.795628843341774,50.12109728336379
63.161910324186955,48.52299294930485
42.329429146321885,56.951037745086566
53.23844269050346,50.143724114674086
49.43835975154585,55.982857508322454
49.83436513563102,46.28764707150976
57.61562038634828,48.17339224343946
49.16440959841573,48.40473032166691
44.04348251398676,52.71800077297216
40.9755894966774,40.16821705311999
51.44584321953909,54.87598814891215
55.47095759235474,44.401912833554945
54.3480296005283,45.90900558288846
51.92032724469654,50.802869905249324
55.40390362777311,55.93839694230782
43.47765249747573,54.74777067720662
53.19296229388687,51.537033489045506
57.51996494291345,52.5796960885205
49.45619925771571,52.693779962231844
47.99389764057082,42.9314275154751
51.17807279054283,49.39525925696109
37.641777499363556,51.99843975876321
46.43577108661418,53.684219485462165
54.770008817466014,54.35033865344377
40.06215542699554,53.80207328072149
52.60970782808449,57.38270174862948
50.601478158559495,55.42947782915789
47.749672642603784,52.68254921785202
59.54708320235065,52.68326376263643
54.75211919093025,44.483166969130636
46.88429736787618,36.48383853500381
52.36796215317591,53.2359796985137
65.3944040422762,46.97192230131568
55.838910308299035,51.20376589744284
44.987353176810956,43.951794906543974
45.719580870455665,56.31292051713591
42.48428523440947,47.71451871706864
53.07967803472132,54.519674205430974
52.57219417029374,52.373491164399766
39.66278949980062,52.18469084873175
39.380521378450965,53.54054338344295
50.35783118609696,47.240709270537764
49.61449145292948,50.38410945530128
48.89515200233389,49.20735213486515
50.57837317146429,48.473876478226664
53.58771127897981,57.45363068424976
54.44815397811718,50.95249839889533
50.4853877467402,51.04191403973776
47.22261440419873,53.38937659765454
45.714212217918586,48.25371147840786
42.888731452011626,51.49646290203246
49.06564177919321,55.53540334643486
46.774401226974376,42.84612448940976
50.34281487403014,41.65707963061205
50.48060388470492,53.17360734280885
45.70821109909393,44.9672871736018
57.7496720250877,57.869933816450164
54.816880646221605,48.18779529298434
46.99680655040598,57.827620146171704
57.75250246407038,44.73158790426823
43.77130610644006,50.2597294290365
53.40976485647482,46.63254687878066
47.923560430495996,48.13583423954117
46.23131917821255,51.73251940865358
47.44991800572627,60.03046444079561
51.13729967302065,58.419638457289345
51.70575987408322,43.58503887905715
57.896064077536955,43.200719295100406
51.24110293150168,54.66295415936545
53.114249661737496,45.50766009104481
57.82321827907003,46.73688010348805
59.41012248237517,48.86757950575084
49.42730077373691,51.33696157035951
47.34749426194736,47.78358874404245
53.909114358886555,54.41829968743336
60.719720446626624,48.779216823546754
61.573292833367546,55.52762966478992
45.80139078909612,50.66770452391141
58.14307772785646,46.9329866822953
44.688481431369475,51.9961156130264
41.862287810584185,60.28103564970161
50.379022790968634,49.55858975824373
53.57000247046046,52.15020823595535
50.85684140594985,54.36228664140072
43.25907288947143,54.596144672876015
51.28775195361382,55.247763576596675
48.65296582777721,48.93278564534896
45.80391238388681,51.71362673188852
51.5390088444603,50.56635205268882
47.23888477859514,58.06139128994323
48.80525976566795,52.279438860408035
47.27808637737409,55.97523314462421
52.59673257120586,52.791634562608614
53.554799841017456,45.8620488967564
45.30060106836322,54.67159955619637
48.07458859791842,51.76027698257148
43.323278206449494,49.87902196804542
46.16101217447936,48.48410108582862
47.41355774949814,52.565528990880416
48.7371592430342,55.1128521600482
44.703932390555245,48.87617299053658
52.35734178567998,52.910488517343076
49.72207664544772,49.03170270360141
57.66369456501289,50.38002695706206
45.45987962239394,47.76783192724736
55.632825147738785,48.98163124911517
61.35346428902198,48.00181907192699
38.944323454960575,53.2414021692193
47.40864890863176,49.7614432192901
49.07170511668092,56.64576265066216
55.815818760774796,50.52100551975938
40.23956100238749,54.70385593994108
50.488380492744156,46.322350287051165
50.23699335658207,51.4128997524415
51.20981135783017,51.246918418553776
44.645537509694435,48.391824743913084
55.897200603606436,50.40914679273782
43.10340385992736,46.88675319132774
41.93642064405174,44.28497543634758
52.71680096189967,55.362536686549014
56.23042596248815,53.971323398109135
41.69519533242004,48.705475131479616
54.11585291980957,52.568000532848586
41.6923996886552,54.078686062696484
51.68801331037601,52.827548228157724
50.065009459389536,42.21709050670125
50.610049073226804,49.40965736504461
49.46484820022721,47.268777758737585
45.00822979630605,44.66098539210404
45.89658840824145,41.301431106109504
58.82727120140548,57.97252531612486
42.60706877110079,45.5625391109895
47.41977635891313,52.44593565073832
36.901274479551276,47.7690828339261
62.316210562426434,46.55406090955216
50.49666152714613,57.64234213206266
47.03803037880566,42.89094666629078
49.19357144166995,53.49111656806795
49.03819517609439,58.67981901582625
53.10336048775339,47.84189843640976
46.48973453061324,48.764113087397014
45.46218168979201,60.825011724505416
52.56633716556678,50.134429194972654
45.87251401603744,58.388504070382204
56.03254483254179,55.38003569299299
49.82657556306609,53.99970950971025
52.462256320040744,51.191844913673926
49.221613823039604,58.51107472317619
49.82505754751519,45.00348883852545
48.03945923433921,44.99189995052542
47.671351232148716,51.0957516383197
47.116143347158335,46.78240884809929
48.494481522053555,49.50412068110309
49.4217585880588,53.251005889793305
53.1417275463214,61.05261500795676
59.48396491326974,55.8041339368926
43.61625712089845,43.27010159876626
46.015523722647615,46.74321553104085
58.97938836547761,41.99017094051416
42.923146289747926,56.99677718293001
48.67671583381022,57.503798953171554
47.61171276617441,62.79099642834126
50.14159188065231,52.569539248294575
45.389173379111874,47.244071418357336
57.26767038578659,47.85942419517044
48.65062532353314,60.30751788318199
50.546973973024464,57.567248716210656
41.449158036716874,42.80861010841316
41.5376768514259,50.70443123455602
47.37122489159619,54.783511583972924
46.461652671906094,61.26217902672154
54.77571160250619,40.990097812099904
49.26471309248931,58.195584027220335
47.895077595898684,53.365906756349794
47.188562353795135,51.3951076288517
57.61514928204013,56.39225931303649
48.75517925760463,49.647506109704544
56.334555745933116,46.55924827411138
45.91532164506382,50.106558243359714
52.64902088957641,50.90510779351853
56.843157787661745,40.12266716823064
59.157293829271765,54.19245387225821
53.431300951872565,53.19365111014592
63.600845832948096,54.251108710567465
53.787538550236526,45.33366020463402
53.0300497567282,45.23335695870644
44.96991309250149,49.07356170561146
55.0314640460722,52.45487475819126
52.712800217929825,60.8162736165273
52.024908554804774,45.76519325840836
50.337641023439616,50.66484837073438
49.90743432003805,58.362861934188516
40.66367403704126,55.9351515278019
50.99042380383928,57.46344284479761
50.88850500466627,52.018650451683044
55.84647795222836,53.35670038225233
45.69793317358024,48.75654436908226
45.888898022167844,48.10436129506257
39.803839111199494,56.09380925848659
52.466589504404446,50.84230488134807
50.24042473330691,44.483958171391585
55.26901026017451,49.30205185922413
50.93227157384714,43.861960924315035
48.36168926701116,46.59007876001101
54.630887737658206,44.765445086590304
54.92161199238292,54.751537959867875
44.95956844541298,51.9733576491149
60.665166873281336,45.05185931714831
48.88268607337075,51.90967726115777
50.97922627548841,52.42366408647237
57.51178526048014,50.74333728601056
52.694550218423295,50.92340152932454
51.16126848580502,51.303368829119535
54.10951252187612,40.552296345272346
49.686604513634144,44.1494348697032
48.72511391289572,50.33495358612436
51.97226071189149,56.44876377041373
46.99891561420603,49.50830186602625
51.808180125238174,49.79921024677828
51.83299123048424,37.230394325490224
51.63463686882081,49.32991416663541
45.76603140965798,48.704789270896484
42.8206892441028,51.40595711984688
48.28656202959826,51.46778966083315
48.12589596225201,48.16486080458339
39.874287066711965,55.947352444623206
47.351198981164806,48.89517913085168
53.538759677277376,48.805339504151526
44.15660981190234,47.580570829728394
60.952278129049894,52.18161834837016
50.130455251054165,52.26185898124867
46.88650240089703,45.15827772568183
46.69106767615806,52.98700034924929
52.483570765056164,51.84336654436451
89.50595342876504,17.5846947415828
51.017318179336115,46.971425384983306
52.14809109566293,52.933469007376374
47.65412173947647,49.50555173404429
47.115540652384254,53.67438893024909
45.04731837434656,50.190017390841
50.349010424950094,45.057044464245415
61.49449061809625,53.694052404437514
49.82644115147378,46.74290998192776
56.83437133722262,41.932193010616295
46.42348145370016,49.67930826703504
57.64775159730307,41.157803172185744
50.53215113845948,48.593362214408934
48.45393812074393,52.28376609576892
43.94491900118771,47.08461280715531
45.09245674476024,46.230177055666616
51.62083176244221,45.823264733701215
79.6966959309269,20.733965059927748
51.29941397124212,49.1368635002959
48.77128467957028,46.988939698191096
42.42127942501384,53.71063745535946
57.89786072865356,47.32018277442976
48.65555654722585,45.6100870662172
46.134951080722665,56.18046587605219
47.79977756651508,52.97377170832643
58.48228184145019,48.73823248936856
47.04214305582085,46.68549541224526
54.85785475477178,52.43250821913101
48.911593983863895,43.780683823043574
49.904918960486555,56.13834496236646
47.696806145201066,42.372374145376305
48.932764241440765,42.22052176898186
52.48999145622725,53.045690604535885
55.59787455717289,59.13004856773468
50.90933127529247,51.12342362875943
49.702373219691,61.45471286295371
51.92658689864418,49.596417099457085
84.47519157038057,15.06410236424408
50.92418061847437,56.587987678039795
50.872889064159196,53.175859008409844
59.23353662868017,42.712242502675345
54.877725635611796,52.23854280008658
36.74515095803494,42.18727071556729
44.87806179332855,41.77300626521554
49.55439980243606,55.95323137393171
50.64610590987614,49.39126245808358
49.89549203017926,50.244300351628524
51.21843605745956,48.98209819948819
51.11893975819449,49.81481601475794
51.48492336616593,56.90045677073726
52.93428546900135,58.637715850503554
49.811826487875756,49.097600432046875
51.620419846973974,48.79381971071835
49.20030735018287,51.87028284923786
46.81306436346741,46.72962158436288
41.96258382719386,55.393404167156476
48.62474151424178,49.135269700382885
56.18908155986731,51.60848903098007
50.09209189594776,55.98315743322826
50.48497982496359,44.062007904852436
42.93848149332354,50.970449964491536
52.362987412065216,47.981757683790015
48.18193893893072,47.86821201897229
55.14577818662822,48.326123339467294
49.288102574893536,49.954405016778985
48.06149220032008,45.78376702341904
43.359069755507846,51.219003568855996
54.13591624518012,47.531217084193436
48.327493820795254,50.077895237907335
55.2682089830392,48.23416853594656
44.93947812369916,47.66981749065879
43.88936095554027,52.14408250165287
48.762406822242475,57.60658025961226
51.46536236649341,47.2484742307729
52.94158603242288,48.87683425001488
51.85572936685654,56.19141535716818
51.57123666297637,50.93304561578179
47.16851135198614,50.600156633591304
45.908896583832636,53.168884404660496
47.57882963566874,55.04908544671317
46.81130007874342,50.94790808299372
58.97278931758894,43.399887443896475
47.767425239664895,49.64199370292968
51.50773671166806,50.98955391731324
53.164659088777555,56.57457226792024
53.128336738825034,48.2567393279607
47.19909479901515,47.852972294373735
52.2213165574302,50.43071941523188
42.957693518182204,46.004039966748735
49.27819794038029,48.64438199478715
53.60836032021618,51.00284598615472
52.067174516118506,49.14907688737536
45.11222377600724,51.34296139431628
56.91079495518763,51.06598314118845
46.40077895802646,44.64957616836924
48.18580719780171,53.07683742006527
52.36916460455894,55.86364509629682
46.110916562045624,49.82179258851258
45.92094857517281,52.385204136115604
44.93584439832788,53.0394825485827
49.748809452754315,52.7811500470033
51.718091447842305,49.77206991822251
47.3456561353984,49.584472136856526
62.800422691343975,39.390725504957025
53.77695612912878,54.63920064040619
47.443921617844076,55.443743098520926
49.36041204259617,53.38962935669635
43.810922505865754,42.14749698188412
45.106181421088465,56.04183115296571
55.44475298483683,44.26827303490656
44.24503211288849,47.20539076364206
51.055087336013095,48.54094365542228
43.099492708925546,48.48765156755936
57.737526006650306,50.377168194507966
53.45071995855556,50.84680412018039
53.39798874467338,51.6438120515174
40.201649380601125,53.541782236496765
47.41194350481914,46.94115454547357
60.76591228755778,56.06548849989592
47.1209087967766,45.575986429865495
49.917885519636236,47.8534888774137
57.2669223855885,55.42991058087516
55.54351790291454,56.702252230115725
50.86590462925591,53.6632003860779
54.86277224813365,45.387949077507486
53.05292872641912,51.62179640860801
52.81484618345286,53.594766553325336
62.63466212936811,42.96841268164083
45.25300555584028,51.692419217308455
55.71877021603464,47.812708498382946
55.94196636724042,46.53789510063072
55.79297789503702,55.74382850186052
45.52696348890248,45.12735347664679
46.59987639210755,52.47015093141369
46.04762772277344,56.10516847762676
43.55019550129473,44.15041582144856
53.56499215086194,53.46552803631572
49.867430622753915,50.987998023462
50.321400095477316,51.51317732619517
45.0519758987071,59.42293152967304
45.9886136538919,46.76531611147213
58.77670421221602,52.64846377178365
50.33759240705054,49.06514348507277
47.70319550229878,42.90817133533484
53.75966516343387,52.12082973200958
53.058381444204336,57.2188230203663
51.73224104748488,51.979017667187044
50.23490296882371,46.221274202535774
52.35707778193202,54.76437273601469
52.56892975456105,44.732922184131716
46.48411787437056,49.88565968850559
44.59468336200051,52.18279902078834
47.65262807032524,53.22742090570538
50.93383382238539,49.06427867497726
51.04431797502378,44.89383591434643
45.071369768322285,52.70731364102394
55.16232630275574,43.384551032962506
53.05185132716733,52.716490145181936
58.761352217118116,55.82369677228586
58.382186561376415,46.95108547840309
56.72710023077489,45.2028038163826
57.102521239949276,52.556012997624904
50.29609217007244,51.83682753408089
33.79366329965464,43.05213766618202
53.27182828177029,44.29155442933248
51.536497604383044,52.76244977208574
51.66157005989796,50.051763099216906
51.252464251729386,46.87218649245235
50.5711382433102,51.49376454182843
47.827518862838424,52.04909328464257
50.4329489373645,51.54416506299482
51.110668858168566,53.362868506013655
58.43570817536282,50.160020745328836
43.39771693457862,42.11803921507875
43.81524644560959,53.261614392067095
50.06964645956473,54.567923131166246
51.912048730920255,55.80939151304095
48.45226780343005,44.95134647645031
46.40777889373782,51.168929558953735
51.06989955367111,45.134655295592225
43.92905693606134,49.35089650133287
52.366188122867726,55.151417270159214
42.990744686038596,60.71135179305932
49.62783285449977,54.9915544907398
41.10639875547861,50.442034431459234
50.92316929266152,49.80745765249647
60.05102269383175,52.75742688020234
50.768625529727636,40.00899657733946
57.480221557445915,57.38765040527631
48.073432015691196,44.48205341392114
54.24801048510513,51.598909670712686
42.02786170602816,46.659547731784755
57.013971554680495,49.87822703869509
52.41236207621593,60.383739917804206
55.41525621587638,60.44187352390364
41.48308780322422,48.05911590729386
47.625273444195216,44.51862456552399
46.25756731721723,43.4408188382492
47.68862355647479,55.54849920978111
47.482621729419,44.886037174007974
50.36658983594202,47.33649580169045
50.026218498590914,49.12520121652296
47.27540456595525,54.415548885735795
72.43142803693587,24.48419657932766
47.38569986423366,54.040288991405724
50.40937069693161,55.25327198003806
58.34510762644696,58.86125798334872
48.59107695569747,59.190918383975614
47.37739866860113,44.92089090510802
44.97929616623966,49.90290197056134
57.965933133196984,48.138966119644735
47.12181086881113,56.58557533669933
55.22080438534536,53.80027981844801
51.7087798788858,40.818973134483514
47.552802787408886,42.47639812984499
45.845249417944814,48.745834917724764
42.84929311019684,52.8195456002618
52.58829510234561,44.688032359265605
49.836526259529535,50.01523010076707
44.81376922836772,43.26436855235152
50.30115104970513,60.37630436312632
55.79664901682124,35.39324758252697
50.22785919951907,58.06855634529323
49.649171442706766,51.41643935773071
43.776726483442914,54.77652604285255
39.63304883795925,43.72855288415376
54.79635413042603,48.41795775152599
52.53637015553649,50.575130395737084
55.74636663142838,56.484972732805545
46.74199826197091,52.2676715075699
51.99568057176035,49.61081401493599
44.44712077267086,41.92434092047245
48.44866621703272,51.39497081111901
48.84532734895661,53.83040139192345
53.558074390444446,49.87486520627428
50.98277388255787,54.23710838575211
51.613592801690444,46.47494072120796
52.219097140731144,54.90882743495797
49.37106539950176,57.71621764136094
49.20996050710505,51.615838570923906
57.93008408072676,54.59158303001156
54.36160318360339,61.59664769990847
46.20433669223151,46.070052697460255
47.64034067105283,58.16715766150548
46.93605654757807,48.76968755935026
55.07185032509065,44.66233542872864
42.42404468900724,43.140494285343216
42.962681128117225,46.150133844706794
47.56437308117652,46.21602455715269
43.52460613968192,35.63868893359175
50.733568432166614,46.019870715982556
53.37409746083302,49.155891384049944
55.32740187532676,47.82256814715078
51.119420121395656,59.27046283167094
53.10904981108598,58.07687844734721
48.63638215126165,52.34387128037512
58.85400317817755,47.476125393858915
47.56196887963753,53.76670810552266
53.29272136336415,50.61602403392243
53.85432596943483,52.09766221953514
47.491214782077314,44.20817655403729
52.524936394902284,49.249722064837364
54.6201350960345,50.10396853837704
53.28276804316915,48.14692833956947
46.18370421728741,44.775954029894834
43.89578175014489,47.489728878236946
54.17846056032571,53.31440634333706
45.55242785187238,49.76539710560408
62.8667990162493,48.86760554049236
50.83226104106528,45.36323432904713
46.86516471106116,54.20310013252276
46.34534980029041,50.97303727618621
41.4870819788108,55.14980408790581
42.68242525933941,48.594498535570224
48.369882339160796,45.7473977289535
46.037396307836495,48.51218248320004
46.875907111521606,49.60179304377142
54.14702790591745,46.0755084345888
48.1951691709046,44.639304940071966
59.82362566458195,49.923450754135025
51.272104216506065,63.008415570901974
44.59471729795869,50.63189789773206
52.5751763360433,53.063869525312846
43.39883396489679,49.96964544230053
56.76936187082706,48.548627279056745
48.203539546064704,46.239217972047086
48.815906966299956,49.711906014832074
48.82923312638332,50.95549534009952
48.702043243181976,58.30629607273935
57.23488942176866,39.13665226992982
51.3998431315991,46.41588839698598
58.32737222231288,60.31262459621573
52.8853606359027,47.35691659125121
49.0800833182366,55.40024032857324
52.44687280613959,50.308399249239855
50.025567283212304,47.144105051086015
51.737908526808354,56.40508180867556
48.90449735595568,50.07344097364599
44.66189785308703,50.14090578684564
43.00716213090429,55.928520773314986
55.285611131094576,46.540459650593775
49.93251387631033,42.75993049791878
51.788936801741414,54.99005054929826
45.402878828830985,47.58406768850313
51.87849009172836,51.8860593753226
49.802224230716725,44.99834337697213
46.34816684141432,51.606786077251364
54.408198784747256,46.23291064826908
53.1620386952776,48.04120925478089
60.94901466608836,50.960245582450156
51.40495933867516,52.75026049512276
55.89648592031913,46.952438989203586
42.96244152641089,52.33214991216763
52.45959585753253,62.46499758716395
52.39489912873196,47.17876200671306
45.62190873307621,56.00206953972213
54.06758608684835,51.12225909279986
44.468325129969855,50.98260584850735
38.49039417632208,58.558542400711715
49.72852566741094,51.50895949909733
50.498256825438204,53.06758986365208
52.91964092662982,48.453954614750685
41.652973594393146,52.69148039524816
54.06262911197099,49.55132152856387
41.375410837434835,49.52352233806524
59.328872555723784,49.87222964504277
53.69233289997705,43.59847800664553
50.386841538238095,60.066936237633115
45.95850857322424,48.4544176789875
49.63585543671564,51.19394579513257
49.519700501376754,46.96089006452784
46.13587392731214,62.01707792619138
51.03843843581556,47.62548171688738
46.61538999847021,43.74230287904778
48.393070791735035,47.23205879146003
46.94241098504026,55.936930257823754
49.71527188139466,55.74222854598378
50.85432719063971,59.366488881087726
46.53545202369673,52.202373689801995
55.245046129184445,56.87438209574093
54.58930973527388,39.23304943198143
50.09216966532696,47.76339052170624
50.17631775985864,52.89645749800544
46.03563583868828,37.04478853927545
81.33563325505742,9.240922993353475
42.57219813481514,49.5473335884792
50.65370288643046,54.267077793901535
52.803922631841175,35.518723109031555
53.93542301871226,35.75728689684962
47.94061516938766,41.19618620422091
46.108476372988434,54.263868375611096
47.00312488523114,54.960211747682614
46.4782815472862,46.77017910437732
52.88278481527883,46.65463630670042
57.0467372009279,48.702266612080415
47.18766612052866,48.16587794092656
52.02025428407269,51.96742692710875
47.95962313489224,52.942892022103045
47.115481721687985,39.23554703523759
49.308678494144075,48.0333059383632
47.34501522499091,55.005230462835705
60.37700399322719,43.87850881855317
48.90164056081244,53.92900079325416
45.310874800424386,44.800470364372345
54.11272456051594,52.200072250266665
42.14887640054772,48.3883976539433
50.24260813972413,48.38660080578932
53.4302572999922,49.27956222139192
47.348711908137794,47.1174479963664
51.12046240905208,49.443869693256495
54.84322495266444,39.791325657878545
47.18137723598013,58.14198311564269
56.00606961081972,47.09738275097639
51.160249686788184,43.880298666188715
46.364314120875655,56.085792604127484
49.42631779266551,56.878534066558096
40.43359877671101,57.887266398817374
50.105019208163796,56.23871036336867
53.78494308322676,53.89180538083319
59.38085419607943,52.53995663456272
50.05116530509793,49.68703436050239
54.11030079997245,43.52659262139547
49.752681451737836,49.47775390731264
76.45796616544769,28.061103141277123
36.515566785292144,45.00807280405854
50.41141994637712,53.547259085695195
46.21824627357849,53.71047686004653
54.10241090598682,40.62413765177128
46.746787154390866,54.98023842902908
45.40674026757901,48.25341601940901
54.32877597085061,50.62788226735771
39.80937732411073,58.34952252175703
54.35562351715846,48.95488371356987
48.79837300920933,50.882207776386124
42.42576387657068,49.01825075457511
51.90098925502981,45.48149069634936
49.075489317785056,46.35998529385433
48.75481980221811,48.95338161424067
44.354741143913856,55.743186747143575
51.35228412889919,56.64097070924529
51.65631715701782,52.84883640116102
58.22483856750642,57.35585163746804
51.448874284482066,49.30772008008113
45.838222134478855,49.31275742686154
